Kirja;Laji;Nimeke;Tekijä;ISBN;Vuosi;Kvartaali;Lainauskerrat
lastenkirjat;ensilainaus;Neropatin päiväkirja. 12, Riemuloma ;Kinney, Jeff, ;9789510000000;2019;2;970
lastenkirjat;ensilainaus;Tatun ja Patun avaruusseikkailu ;Havukainen, Aino, ;9789510000000;2019;2;943
lastenkirjat;ensilainaus;Tatun ja Patun oudot kojeet ;Havukainen, Aino, ;9511200844;2019;2;941
lastenkirjat;ensilainaus;Tatun ja Patun outo unikirja ;Havukainen, Aino, ;9789510000000;2019;2;911
lastenkirjat;ensilainaus;Tatu ja Patu, elämä ja teot ;Havukainen, Aino, ;9789510000000;2019;2;901
lastenkirjat;ensilainaus;Tatun ja Patun oudot aakkoset ;Havukainen, Aino, ;9789510000000;2019;2;894
lastenkirjat;ensilainaus;Tatun ja Patun ällistyttävä satukirja : kaikkien aikojen ensimmäinen satukirja, jossa on käyttöohjeet! ;Havukainen, Aino, ;9789510000000;2019;2;853
lastenkirjat;ensilainaus;Risto Räppääjä ja juonikas Julia ;Nopola, Sinikka, ;9789520000000;2019;2;844
lastenkirjat;ensilainaus;Tatun ja Patun kummat keksinnöt kautta aikojen ;Havukainen, Aino, ;9789510000000;2019;2;843
lastenkirjat;ensilainaus;Kepler62. Kirja yksi, Kutsu ;Parvela, Timo, ;9789510000000;2019;2;830
lastenkirjat;ensilainaus;Linnan arvoitus ;Widmark, Martin, ;9789520000000;2019;2;768
lastenkirjat;ensilainaus;Tatu ja Patu Helsingissä ;Havukainen, Aino, ;9789510000000;2019;2;713
lastenkirjat;ensilainaus;Risto Räppääjä ja pullistelija ;Nopola, Sinikka, ;9789510000000;2019;2;693
lastenkirjat;ensilainaus;Vankilan arvoitus ;Widmark, Martin, ;9789510000000;2019;2;647
lastenkirjat;ensilainaus;Risto Räppääjä ja väärä Vincent ;Nopola, Sinikka, ;9789510000000;2019;2;629
lastenkirjat;ensilainaus;Siiri ja koppava kaniini ;Nopola, Tiina, ;9789520000000;2019;2;613
lastenkirjat;ensilainaus;Risto Räppääjä ja kaksoisolento ;Nopola, Sinikka, ;9789510000000;2019;2;608
lastenkirjat;ensilainaus;Kepler62. Kirja kaksi, Lähtölaskenta ;Parvela, Timo, ;9789510000000;2019;2;608
lastenkirjat;ensilainaus;Risto Räppääjä ja Hilpuri Tilli ;Nopola, Sinikka, ;9513131165;2019;2;604
lastenkirjat;ensilainaus;Vilma Virtanen ja uimataito ;Kanto, Anneli, ;9789510000000;2019;2;594
lastenkirjat;ensilainaus;Risto Räppääjä ja sitkeä finni ;Nopola, Sinikka, ;9513127729;2019;2;581
lastenkirjat;ensilainaus;Tatu ja Patu, syömään! : käsikirja kaikille niille, jotka ovat joskus syöneet, syövät juuri nyt tai suunnittelevat syövänsä ;Havukainen, Aino, ;9789510000000;2019;2;572
lastenkirjat;ensilainaus;Uimahallin arvoitus ;Widmark, Martin, ;9789510000000;2019;2;571
lastenkirjat;ensilainaus;Harry Potter ja viisasten kivi ;Rowling, J. K., ;9513111466;2019;2;567
lastenkirjat;ensilainaus;Palokunnan arvoitus ;Widmark, Martin, ;9789510000000;2019;2;567
lastenkirjat;ensilainaus;Jalkapallon arvoitus ;Widmark, Martin, ;9789510000000;2019;2;567
lastenkirjat;ensilainaus;Mimmi Lehmä uimahallissa ;Wieslander, Jujja, ;9789520000000;2019;2;566
lastenkirjat;ensilainaus;Risto Räppääjä ja viimeinen tötterö ;Nopola, Sinikka, ;9789510000000;2019;2;558
lastenkirjat;ensilainaus;Tatun ja Patun Suomi ;Havukainen, Aino, ;9789510000000;2019;2;558
lastenkirjat;ensilainaus;Veera Virtanen ja esikoulu ;Kanto, Anneli, ;9789510000000;2019;2;557
lastenkirjat;ensilainaus;Siiri löytää simpukan ;Nopola, Tiina, ;9789510000000;2019;2;551
lastenkirjat;ensilainaus;Syntymäpäivän arvoitus ;Widmark, Martin, ;9789510000000;2019;2;549
lastenkirjat;ensilainaus;Risto Räppääjä ja yöhaukka ;Nopola, Sinikka, ;9789510000000;2019;2;549
lastenkirjat;ensilainaus;Koiramies valloillaan ;Pilkey, Dav, ;9789510000000;2019;2;549
lastenkirjat;ensilainaus;Siiri ja Heppa Huoleton ;Nopola, Tiina, ;9789510000000;2019;2;547
lastenkirjat;ensilainaus;Risto Räppääjä ja nukkavieru Nelli ;Nopola, Sinikka, ;9789510000000;2019;2;537
lastenkirjat;ensilainaus;Risto Räppääjä ja Nuudelipää ;Nopola, Sinikka, ;9513114783;2019;2;536
lastenkirjat;ensilainaus;Risto Räppääjä ja kuuluisa Kamilla ;Nopola, Sinikka, ;9789510000000;2019;2;535
lastenkirjat;ensilainaus;Virtaset huvipuistossa ;Kanto, Anneli, ;9789510000000;2019;2;533
lastenkirjat;ensilainaus;Kepler62. Kirja kolme, Matka ;Parvela, Timo, ;9789510000000;2019;2;530
lastenkirjat;ensilainaus;Virtasen lapset ja pentu ;Kanto, Anneli, ;9789510000000;2019;2;529
lastenkirjat;ensilainaus;Pennut maalla ja merellä ;;9789510000000;2019;2;527
lastenkirjat;ensilainaus;Valppaat pelastajat ;;9789510000000;2019;2;525
lastenkirjat;ensilainaus;Perttu Virtanen ja varkaus ;Kanto, Anneli, ;9789510000000;2019;2;507
lastenkirjat;ensilainaus;Risto Räppääjä saa isän ;Nopola, Sinikka, ;9789510000000;2019;2;506
lastenkirjat;ensilainaus;Risto Räppääjä ja komea Kullervo ;Nopola, Sinikka, ;9513125505;2019;2;499
lastenkirjat;ensilainaus;Risto Räppääjä ja villi kone ;Nopola, Sinikka, ;9513137325;2019;2;497
lastenkirjat;ensilainaus;Hetki lyö, Risto Räppääjä ;Nopola, Sinikka, ;951310995X;2019;2;492
lastenkirjat;ensilainaus;Risto Räppääjä ja pakastaja-Elvi ;Nopola, Sinikka, ;9513120503;2019;2;491
lastenkirjat;ensilainaus;Polkupyörän arvoitus ;Widmark, Martin, ;9789510000000;2019;2;489
lastenkirjat;ensilainaus;Risto Räppääjä ja Sevillan saituri ;Nopola, Sinikka, ;9789510000000;2019;2;486
lastenkirjat;ensilainaus;Siiri tekee maalin ;Nopola, Tiina, ;9789510000000;2019;2;485
lastenkirjat;ensilainaus;Risto Räppääjä ja kauhea makkara ;Nopola, Sinikka, ;9513111458;2019;2;484
lastenkirjat;ensilainaus;Risto Räppääjä maalla, merellä ja ilmassa ;Nopola, Matias, ;9789520000000;2019;2;482
lastenkirjat;ensilainaus;Perttu Virtanen ja kauhea kateus ;Kanto, Anneli, ;9789510000000;2019;2;479
lastenkirjat;ensilainaus;Supermarsu ja kavala koodi ;Noronen, Paula, ;9789520000000;2019;2;478
lastenkirjat;ensilainaus;Siiri ja kumma Kasperi ;Nopola, Tiina, ;9789510000000;2019;2;471
lastenkirjat;ensilainaus;Viiru muuttaa ;Nordqvist, Sven, ;9789510000000;2019;2;468
lastenkirjat;ensilainaus;Kepler62 : uusi maailma. [1], Kaksi heimoa ;Parvela, Timo, ;9789510000000;2019;2;464
lastenkirjat;ensilainaus;Muumion arvoitus ;Widmark, Martin, ;9789510000000;2019;2;455
lastenkirjat;ensilainaus;Kepler62. Kirja neljä, Pioneerit ;Parvela, Timo, ;9789510000000;2019;2;451
lastenkirjat;ensilainaus;Mikko Mallikas ja syntymäpäiväkutsut ;Bergström, Gunilla, ;9789510000000;2019;2;449
lastenkirjat;ensilainaus;Paavo Virtanen ja tyttöjen tavarat ;Kanto, Anneli, ;9789510000000;2019;2;448
lastenkirjat;ensilainaus;Mimmi Lehmä kaipaa kesää ;Wieslander, Jujja, ;9789520000000;2019;2;447
lastenkirjat;ensilainaus;Siiri ja kadonnut tähti ;Nopola, Tiina, ;9789510000000;2019;2;444
lastenkirjat;ensilainaus;Lisää vauhtia, Mimmi Lehmä! ;Wieslander, Jujja, ;9789520000000;2019;2;442
lastenkirjat;ensilainaus;Kastehelmi Virtanen ja oma tahto ;Kanto, Anneli, ;9789510000000;2019;2;439
lastenkirjat;ensilainaus;Tatun ja Patun päivitetty Suomi ;Havukainen, Aino, ;9789510000000;2019;2;439
lastenkirjat;ensilainaus;Yökoulu ja kadonnut opettaja ;Noronen, Paula, ;9789510000000;2019;2;438
lastenkirjat;ensilainaus;Vauhdikas koulukyyti ;Matheis, Mickie, ;9789510000000;2019;2;436
lastenkirjat;ensilainaus;Hau hau hauskaa! ;;9789510000000;2019;2;434
lastenkirjat;ensilainaus;Kapteeni Kalsari ja herra Haisee-Hirveästin huima tarina ;Pilkey, Dav, ;9789510000000;2019;2;428
lastenkirjat;ensilainaus;Siiri ja hurja Hunskeli ;Nopola, Tiina, ;9789510000000;2019;2;427
lastenkirjat;ensilainaus;Kisa taivaalla ;Duran, Kim, ;9789510000000;2019;2;424
lastenkirjat;ensilainaus;Kepler62. Kirja kuusi, Salaisuus ;Parvela, Timo, ;9789510000000;2019;2;420
lastenkirjat;ensilainaus;Maailman parhaan kaverin päiväkirja : kirjoittanut Rowley Jefferson ;Kinney, Jeff, ;9789510000000;2019;2;420
lastenkirjat;ensilainaus;Tunnetko Peppi Pitkätossun? ;Lindgren, Astrid, ;951009952X;2019;2;419
lastenkirjat;ensilainaus;Veera ja maatalon eläimet ;Havukainen, Aino, ;9511174487;2019;2;416
lastenkirjat;ensilainaus;Kapteeni Kalsari ja Pöhöpönttö 2000:n korskea kosto ;Pilkey, Dav, ;9789510000000;2019;2;415
lastenkirjat;ensilainaus;Kepler62. Kirja viisi, Virus ;Parvela, Timo, ;9789510000000;2019;2;415
lastenkirjat;ensilainaus;Yökoulu ja kauheat naapurit ;Noronen, Paula, ;9789510000000;2019;2;414
lastenkirjat;ensilainaus;Viiru ja Pesonen telttaretkellä ;Nordqvist, Sven ;9513100987;2019;2;412
lastenkirjat;ensilainaus;Vilma Virtanen virpomassa ;Kanto, Anneli, ;9789510000000;2019;2;406
lastenkirjat;ensilainaus;Mikko Mallikas menee kouluun ;Bergström, Gunilla ;9513108937;2019;2;403
aikuistenkirjat;lainaus+uusinnat;Kultahäkki ;Läckberg, Camilla, ;9789510000000;2019;3;2630
aikuistenkirjat;lainaus+uusinnat;Tuntematon Kimi Räikkönen ;Hotakainen, Kari, ;9789520000000;2019;3;2436
aikuistenkirjat;lainaus+uusinnat;Sotaleski ;Mustonen, Enni, ;9789510000000;2019;3;1987
aikuistenkirjat;lainaus+uusinnat;Kaukorakkaus ;Lindgren, Minna, ;9789520000000;2019;3;1748
aikuistenkirjat;lainaus+uusinnat;Pintti : kolmenpäivänromaani ;Kinnunen, Tommi, ;9789510000000;2019;3;1657
aikuistenkirjat;lainaus+uusinnat;Anna minun olla ;Mackintosh, Clare, ;9789510000000;2019;3;1608
aikuistenkirjat;lainaus+uusinnat;Synninkantajat ;Rauhala, Pauliina ;9789510000000;2019;3;1492
aikuistenkirjat;lainaus+uusinnat;Kadonneen lapsen tarina : kypsyys - vanhuus ;Ferrante, Elena, ;9789510000000;2019;3;1481
aikuistenkirjat;lainaus+uusinnat;Minun tarinani ;Obama, Michelle, ;9789510000000;2019;3;1455
aikuistenkirjat;lainaus+uusinnat;Ne jotka lähtevät ja ne jotka jäävät : aikuisvuodet ;Ferrante, Elena, ;9789510000000;2019;3;1434
aikuistenkirjat;lainaus+uusinnat;Linna ;Pakkanen, Outi, ;9789510000000;2019;3;1424
aikuistenkirjat;lainaus+uusinnat;Rose on poissa ;Kettu, Katja, ;9789510000000;2019;3;1370
aikuistenkirjat;lainaus+uusinnat;Lazarus : rikosromaani ;Kepler, Lars, ;9789510000000;2019;3;1363
aikuistenkirjat;lainaus+uusinnat;Lemmikki ;Grebe, Camilla, ;9789510000000;2019;3;1363
aikuistenkirjat;lainaus+uusinnat;Kenraaliharjoitus ;Härkönen, Anna-Leena, ;9789510000000;2019;3;1363
aikuistenkirjat;lainaus+uusinnat;Ehkä tänä kesänä kaikki muuttuu ;Savonlahti, Sisko, ;9789510000000;2019;3;1362
aikuistenkirjat;lainaus+uusinnat;Lasten planeetta ;Pulkkinen, Riikka, ;9789510000000;2019;3;1359
aikuistenkirjat;lainaus+uusinnat;Niemi ;Hurme, Juha, ;9789520000000;2019;3;1356
aikuistenkirjat;lainaus+uusinnat;Maalliset jäänteet ;Leon, Donna, ;9789510000000;2019;3;1342
aikuistenkirjat;lainaus+uusinnat;Uhripeli ;Sipilä, Jarkko, ;9789520000000;2019;3;1338
aikuistenkirjat;lainaus+uusinnat;Nainen ikkunassa ;Finn, A. J., ;9789510000000;2019;3;1337
aikuistenkirjat;lainaus+uusinnat;Rouva C. ;Rytisalo, Minna, ;9789510000000;2019;3;1295
aikuistenkirjat;lainaus+uusinnat;Huonossa seurassa ;Sten, Viveca, ;9789510000000;2019;3;1274
aikuistenkirjat;lainaus+uusinnat;Helmifarmi ;Marklund, Liza, ;9789510000000;2019;3;1257
aikuistenkirjat;lainaus+uusinnat;Minä näen sinut ;Mackintosh, Clare, ;9789510000000;2019;3;1238
aikuistenkirjat;lainaus+uusinnat;Valapatto ;Lehtolainen, Leena, ;9789520000000;2019;3;1235
aikuistenkirjat;lainaus+uusinnat;Rottasankari ;Jokinen, Seppo, ;9789520000000;2019;3;1219
aikuistenkirjat;lainaus+uusinnat;Kadonnut poika ;Schepp, Emelie, ;9789150000000;2019;3;1219
aikuistenkirjat;lainaus+uusinnat;Ihmettä kaikki ;Itkonen, Juha, ;9789510000000;2019;3;1208
aikuistenkirjat;lainaus+uusinnat;Sokea hetki ;Jansson, Anna, ;9789510000000;2019;3;1193
aikuistenkirjat;lainaus+uusinnat;Rouva Westaway on kuollut ;Ware, Ruth, ;9789510000000;2019;3;1175
aikuistenkirjat;lainaus+uusinnat;Horros ;Grebe, Camilla, ;9789510000000;2019;3;1173
aikuistenkirjat;lainaus+uusinnat;Uuden nimen tarina : nuoruus ;Ferrante, Elena, ;9789510000000;2019;3;1165
aikuistenkirjat;lainaus+uusinnat;Naiset joita ajattelen öisin ;Kankimäki, Mia, ;9789510000000;2019;3;1164
aikuistenkirjat;lainaus+uusinnat;Kellontekijän tytär ;Morton, Kate, ;9789510000000;2019;3;1154
aikuistenkirjat;lainaus+uusinnat;Kuinka painovoimaa uhmataan ;Moyes, Jojo, ;9789510000000;2019;3;1152
aikuistenkirjat;lainaus+uusinnat;Pimeys keskellämme ;Jungstedt, Mari, ;9789510000000;2019;3;1135
aikuistenkirjat;lainaus+uusinnat;Hylkäämisen päivät ;Ferrante, Elena, ;9789510000000;2019;3;1131
aikuistenkirjat;lainaus+uusinnat;Ystäväni Natalia ;Lindstedt, Laura, ;9789520000000;2019;3;1130
aikuistenkirjat;lainaus+uusinnat;Poika pimeästä ;Bjørk, Samuel, ;9789510000000;2019;3;1119
aikuistenkirjat;lainaus+uusinnat;Kaikki on mahdollista ;Strout, Elizabeth, ;9789520000000;2019;3;1113
aikuistenkirjat;lainaus+uusinnat;Elä rohkeasti ;Moyes, Jojo, ;9789510000000;2019;3;1112
aikuistenkirjat;lainaus+uusinnat;Noita ;Läckberg, Camilla, ;9789510000000;2019;3;1099
aikuistenkirjat;lainaus+uusinnat;Taiteilijan vaimo ;Mustonen, Enni, ;9789510000000;2019;3;1081
aikuistenkirjat;lainaus+uusinnat;Perikato ;Remes, Ilkka, ;9789510000000;2019;3;1079
aikuistenkirjat;lainaus+uusinnat;Annoin sinun mennä ;Mackintosh, Clare, ;9789510000000;2019;3;1062
aikuistenkirjat;lainaus+uusinnat;Bolla ;Statovci, Pajtim, ;9789510000000;2019;3;1062
aikuistenkirjat;lainaus+uusinnat;Loistava ystäväni : lapsuus ja nuoruus ;Ferrante, Elena, ;9789510000000;2019;3;1059
aikuistenkirjat;lainaus+uusinnat;Kirkkopuiston rakastavaiset : Karl Axel Björkin tutkimuksia, osa kuusi ;Hämeen-Anttila, Virpi, ;9789510000000;2019;3;1038
aikuistenkirjat;lainaus+uusinnat;Kehtolaulu ;Slimani, Leïla, ;9789510000000;2019;3;1032
aikuistenkirjat;lainaus+uusinnat;Taivaanpallo ;Jalonen, Olli, ;9789510000000;2019;3;1018
aikuistenkirjat;lainaus+uusinnat;Tolvana ;Mäki, Reijo, ;9789510000000;2019;3;992
aikuistenkirjat;lainaus+uusinnat;Rikinkeltainen taivas ;Westö, Kjell, ;9789510000000;2019;3;989
aikuistenkirjat;lainaus+uusinnat;Alku ;Brown, Dan, ;9789510000000;2019;3;980
aikuistenkirjat;lainaus+uusinnat;Everstinna : romaani ;Liksom, Rosa, ;9789520000000;2019;3;980
aikuistenkirjat;lainaus+uusinnat;Siivoojan käsikirja. 2, Tanssia ruusuilla ja muita kertomuksia ;Berlin, Lucia, ;9789530000000;2019;3;975
aikuistenkirjat;lainaus+uusinnat;Sivuhenkilö ;Turunen, Saara, ;9789510000000;2019;3;969
aikuistenkirjat;lainaus+uusinnat;Jengi ;Wennstam, Katarina, ;9789510000000;2019;3;967
aikuistenkirjat;lainaus+uusinnat;Selfiet ;Adler-Olsen, Jussi, ;9789510000000;2019;3;950
aikuistenkirjat;lainaus+uusinnat;Katseelta kätketty ;Jansson, Anna, ;9789510000000;2019;3;948
aikuistenkirjat;lainaus+uusinnat;21 oppituntia maailman tilasta ;Harari, Yuval Noah, ;9789520000000;2019;3;937
aikuistenkirjat;lainaus+uusinnat;Juurihoito : suku- ja hammaslääkäriromaani ;Nousiainen, Miika, ;9789510000000;2019;3;936
aikuistenkirjat;lainaus+uusinnat;Kaikki se valo jota emme näe ;Doerr, Anthony, ;9789510000000;2019;3;935
aikuistenkirjat;lainaus+uusinnat;Tyttö joka etsi varjoaan ;Lagercrantz, David, ;9789510000000;2019;3;931
aikuistenkirjat;lainaus+uusinnat;Vihainen leski ;Lindgren, Minna ;9789520000000;2019;3;927
aikuistenkirjat;lainaus+uusinnat;Korppikuningas ;Griffiths, Elly, ;9789520000000;2019;3;916
aikuistenkirjat;lainaus+uusinnat;Nimeni on Lucy Barton ;Strout, Elizabeth, ;9789510000000;2019;3;904
aikuistenkirjat;lainaus+uusinnat;Macbeth ;Nesbø, Jo, ;9789510000000;2019;3;904
aikuistenkirjat;lainaus+uusinnat;Ensimmäinen nainen : romaani ;Venho, Johanna, ;9789510000000;2019;3;897
aikuistenkirjat;lainaus+uusinnat;Lempi ;Rytisalo, Minna, ;9789510000000;2019;3;894
aikuistenkirjat;lainaus+uusinnat;Matkalla kotiin ;Gyasi, Yaa, ;9789510000000;2019;3;889
aikuistenkirjat;lainaus+uusinnat;Opintiellä : muistelma ;Westover, Tara, ;9789510000000;2019;3;885
aikuistenkirjat;lainaus+uusinnat;Paras mahdollinen maailma ;Pulkkinen, Riikka, ;9789510000000;2019;3;879
aikuistenkirjat;lainaus+uusinnat;Komtuurin surma ;Murakami, Haruki, ;9789520000000;2019;3;879
aikuistenkirjat;lainaus+uusinnat;Siivoojan käsikirja ja muita kertomuksia ;Berlin, Lucia, ;9789530000000;2019;3;878
aikuistenkirjat;lainaus+uusinnat;Ne, jotka ymmärtävät kauneutta ;Moyes, Jojo, ;9789510000000;2019;3;875
aikuistenkirjat;lainaus+uusinnat;Faktojen maailma : asiat ovat paremmin kuin luulet ;Rosling, Hans, ;9789510000000;2019;3;872
aikuistenkirjat;lainaus+uusinnat;Rajasta etelään, auringosta länteen ;Murakami, Haruki, ;9789510000000;2019;3;870
aikuistenkirjat;lainaus+uusinnat;Yhdeksän hyvää, kymmenen kaunista ;Moriarty, Liane, ;9789510000000;2019;3;862
aikuistenkirjat;lainaus+uusinnat;Adèlen kysymys : pienoisromaani ;Haahtela, Joel, ;9789510000000;2019;3;860
aikuistenkirjat;lainaus+uusinnat;Homo Deus : huomisen lyhyt historia ;Harari, Yuval Noah, ;9789520000000;2019;3;857
aikuistenkirjat;lainaus+uusinnat;Kuolemanlaakso ;Kilpi, Marko, ;9789520000000;2019;3;855
aikuistenkirjat;lainaus+uusinnat;Parillisia ja parittomia ;Moyes, Jojo, ;9789510000000;2019;3;853
aikuistenkirjat;lainaus+uusinnat;Kaikki anteeksi ;Manninen, Laura, ;9789510000000;2019;3;851
aikuistenkirjat;lainaus+uusinnat;Häikäilemätön ;Sipilä, Jarkko, ;9789520000000;2019;3;846
aikuistenkirjat;lainaus+uusinnat;Auschwitzin tatuoija ;Morris, Heather, ;9789530000000;2019;3;844
aikuistenkirjat;lainaus+uusinnat;Kissani Jugoslavia ;Statovci, Pajtim, ;9789510000000;2019;3;836
aikuistenkirjat;lainaus+uusinnat;Lyödyn laki ;Jokinen, Seppo, ;9789520000000;2019;3;825
aikuistenkirjat;lainaus+uusinnat;Aamen : romaani ;Tervo, Jari, ;9789510000000;2019;3;823
aikuistenkirjat;lainaus+uusinnat;Kun sanat eivät riitä ;Santopolo, Jill, ;9789510000000;2019;3;818
aikuistenkirjat;lainaus+uusinnat;Idiootit ympärilläni : kuinka ymmärtää muita ja itseään ;Erikson, Thomas, ;9789520000000;2019;3;810
aikuistenkirjat;lainaus+uusinnat;Äkkisyvä ;Dahl, Arne, ;9789520000000;2019;3;805
aikuistenkirjat;lainaus+uusinnat;Suomen mestari : suomen kielen oppikirja aikuisille. 3 ;;9789520000000;2019;3;804
aikuistenkirjat;lainaus+uusinnat;Muistini mukaan ;Persbrandt, Mikael, ;9789520000000;2019;3;803
aikuistenkirjat;lainaus+uusinnat;Aikaansaamisen taika : näin johdat itseäsi ;Pihlaja, Satu, ;9789520000000;2019;3;801
aikuistenkirjat;lainaus+uusinnat;Viattomuuden loppu ;Lehtolainen, Leena, ;9789510000000;2019;3;796
aikuistenkirjat;lainaus+uusinnat;Valhepeli ;Ware, Ruth, ;9789510000000;2019;3;796
aikuistenkirjat;lainaus+uusinnat;Jano ;Nesbø, Jo, ;9789510000000;2019;3;793
aikuistenkirjat;lainaus+uusinnat;Kun jää pettää alta ;Grebe, Camilla, ;9789510000000;2019;3;793
aikuistenkirjat;lainaus+uusinnat;Korkeampi oikeus ;Hjorth, Michael, ;9789510000000;2019;3;785
aikuistenkirjat;ensilainaus;Kultahäkki ;Läckberg, Camilla, ;9789510000000;2019;3;2015
aikuistenkirjat;ensilainaus;Tuntematon Kimi Räikkönen ;Hotakainen, Kari, ;9789520000000;2019;3;1669
aikuistenkirjat;ensilainaus;Sotaleski ;Mustonen, Enni, ;9789510000000;2019;3;1500
aikuistenkirjat;ensilainaus;Kaukorakkaus ;Lindgren, Minna, ;9789520000000;2019;3;1272
aikuistenkirjat;ensilainaus;Minun tarinani ;Obama, Michelle, ;9789510000000;2019;3;1106
aikuistenkirjat;ensilainaus;Kadonneen lapsen tarina : kypsyys - vanhuus ;Ferrante, Elena, ;9789510000000;2019;3;1093
aikuistenkirjat;ensilainaus;Ehkä tänä kesänä kaikki muuttuu ;Savonlahti, Sisko, ;9789510000000;2019;3;1045
aikuistenkirjat;ensilainaus;Linna ;Pakkanen, Outi, ;9789510000000;2019;3;1038
aikuistenkirjat;ensilainaus;Kenraaliharjoitus ;Härkönen, Anna-Leena, ;9789510000000;2019;3;1027
aikuistenkirjat;ensilainaus;Uhripeli ;Sipilä, Jarkko, ;9789520000000;2019;3;1017
aikuistenkirjat;ensilainaus;Maalliset jäänteet ;Leon, Donna, ;9789510000000;2019;3;1011
aikuistenkirjat;ensilainaus;Lazarus : rikosromaani ;Kepler, Lars, ;9789510000000;2019;3;997
aikuistenkirjat;ensilainaus;Anna minun olla ;Mackintosh, Clare, ;9789510000000;2019;3;992
aikuistenkirjat;ensilainaus;Lasten planeetta ;Pulkkinen, Riikka, ;9789510000000;2019;3;991
aikuistenkirjat;ensilainaus;Rose on poissa ;Kettu, Katja, ;9789510000000;2019;3;987
aikuistenkirjat;ensilainaus;Rouva C. ;Rytisalo, Minna, ;9789510000000;2019;3;979
aikuistenkirjat;ensilainaus;Huonossa seurassa ;Sten, Viveca, ;9789510000000;2019;3;962
aikuistenkirjat;ensilainaus;Rottasankari ;Jokinen, Seppo, ;9789520000000;2019;3;931
aikuistenkirjat;ensilainaus;Sokea hetki ;Jansson, Anna, ;9789510000000;2019;3;909
aikuistenkirjat;ensilainaus;Helmifarmi ;Marklund, Liza, ;9789510000000;2019;3;900
aikuistenkirjat;ensilainaus;Kadonnut poika ;Schepp, Emelie, ;9789150000000;2019;3;899
aikuistenkirjat;ensilainaus;Rouva Westaway on kuollut ;Ware, Ruth, ;9789510000000;2019;3;890
aikuistenkirjat;ensilainaus;Naiset joita ajattelen öisin ;Kankimäki, Mia, ;9789510000000;2019;3;885
aikuistenkirjat;ensilainaus;Ihmettä kaikki ;Itkonen, Juha, ;9789510000000;2019;3;880
aikuistenkirjat;ensilainaus;Ystäväni Natalia ;Lindstedt, Laura, ;9789520000000;2019;3;880
aikuistenkirjat;ensilainaus;Kuinka painovoimaa uhmataan ;Moyes, Jojo, ;9789510000000;2019;3;878
aikuistenkirjat;ensilainaus;Kellontekijän tytär ;Morton, Kate, ;9789510000000;2019;3;876
aikuistenkirjat;ensilainaus;Pintti : kolmenpäivänromaani ;Kinnunen, Tommi, ;9789510000000;2019;3;874
aikuistenkirjat;ensilainaus;Lemmikki ;Grebe, Camilla, ;9789510000000;2019;3;857
aikuistenkirjat;ensilainaus;Elä rohkeasti ;Moyes, Jojo, ;9789510000000;2019;3;841
aikuistenkirjat;ensilainaus;Kaikki on mahdollista ;Strout, Elizabeth, ;9789520000000;2019;3;841
aikuistenkirjat;ensilainaus;Horros ;Grebe, Camilla, ;9789510000000;2019;3;817
aikuistenkirjat;ensilainaus;Valapatto ;Lehtolainen, Leena, ;9789520000000;2019;3;792
aikuistenkirjat;ensilainaus;Kirkkopuiston rakastavaiset : Karl Axel Björkin tutkimuksia, osa kuusi ;Hämeen-Anttila, Virpi, ;9789510000000;2019;3;784
aikuistenkirjat;ensilainaus;Taivaanpallo ;Jalonen, Olli, ;9789510000000;2019;3;767
aikuistenkirjat;ensilainaus;Poika pimeästä ;Bjørk, Samuel, ;9789510000000;2019;3;766
aikuistenkirjat;ensilainaus;Kehtolaulu ;Slimani, Leïla, ;9789510000000;2019;3;763
aikuistenkirjat;ensilainaus;Tolvana ;Mäki, Reijo, ;9789510000000;2019;3;763
aikuistenkirjat;ensilainaus;Pimeys keskellämme ;Jungstedt, Mari, ;9789510000000;2019;3;750
aikuistenkirjat;ensilainaus;Nainen ikkunassa ;Finn, A. J., ;9789510000000;2019;3;738
aikuistenkirjat;ensilainaus;21 oppituntia maailman tilasta ;Harari, Yuval Noah, ;9789520000000;2019;3;728
aikuistenkirjat;ensilainaus;Perikato ;Remes, Ilkka, ;9789510000000;2019;3;719
aikuistenkirjat;ensilainaus;Jengi ;Wennstam, Katarina, ;9789510000000;2019;3;690
aikuistenkirjat;ensilainaus;Bolla ;Statovci, Pajtim, ;9789510000000;2019;3;688
aikuistenkirjat;ensilainaus;Korppikuningas ;Griffiths, Elly, ;9789520000000;2019;3;684
aikuistenkirjat;ensilainaus;Opintiellä : muistelma ;Westover, Tara, ;9789510000000;2019;3;677
aikuistenkirjat;ensilainaus;Nimeni on Lucy Barton ;Strout, Elizabeth, ;9789510000000;2019;3;670
aikuistenkirjat;ensilainaus;Faktojen maailma : asiat ovat paremmin kuin luulet ;Rosling, Hans, ;9789510000000;2019;3;664
aikuistenkirjat;ensilainaus;Ensimmäinen nainen : romaani ;Venho, Johanna, ;9789510000000;2019;3;662
aikuistenkirjat;ensilainaus;Ne jotka lähtevät ja ne jotka jäävät : aikuisvuodet ;Ferrante, Elena, ;9789510000000;2019;3;657
aikuistenkirjat;ensilainaus;Kuolemanlaakso ;Kilpi, Marko, ;9789520000000;2019;3;651
aikuistenkirjat;ensilainaus;Adèlen kysymys : pienoisromaani ;Haahtela, Joel, ;9789510000000;2019;3;644
aikuistenkirjat;ensilainaus;Auschwitzin tatuoija ;Morris, Heather, ;9789530000000;2019;3;643
